thres, tn, fp, fn, tp, acc, pre, Recall, spec, F1score, mcc, auc
0.062000000013393675, 113, 121, 2, 388, 0.8028846153846154, 0.762278978388998, 0.9948717948717949, 0.4829059829059829, 0.8631813125695217, 0.5965658200043384, 0.932199211045365
0.06400000001339368, 114, 120, 2, 388, 0.8044871794871795, 0.7637795275590551, 0.9948717948717949, 0.48717948717948717, 0.8641425389755011, 0.5998913830548667, 0.932199211045365
0.06600000001339368, 114, 120, 2, 388, 0.8044871794871795, 0.7637795275590551, 0.9948717948717949, 0.48717948717948717, 0.8641425389755011, 0.5998913830548667, 0.932199211045365
0.06800000001339368, 114, 120, 2, 388, 0.8044871794871795, 0.7637795275590551, 0.9948717948717949, 0.48717948717948717, 0.8641425389755011, 0.5998913830548667, 0.932199211045365
0.07000000001339368, 115, 119, 2, 388, 0.8060897435897436, 0.7652859960552268, 0.9948717948717949, 0.49145299145299143, 0.8651059085841695, 0.6032116579594838, 0.932199211045365
0.07200000001339368, 115, 119, 2, 388, 0.8060897435897436, 0.7652859960552268, 0.9948717948717949, 0.49145299145299143, 0.8651059085841695, 0.6032116579594838, 0.932199211045365
0.07400000001339369, 116, 118, 2, 388, 0.8076923076923077, 0.766798418972332, 0.9948717948717949, 0.49572649572649574, 0.8660714285714286, 0.606526807583078, 0.932199211045365
0.07600000001339369, 116, 118, 2, 388, 0.8076923076923077, 0.766798418972332, 0.9948717948717949, 0.49572649572649574, 0.8660714285714286, 0.606526807583078, 0.932199211045365
0.07800000001339369, 116, 118, 2, 388, 0.8076923076923077, 0.766798418972332, 0.9948717948717949, 0.49572649572649574, 0.8660714285714286, 0.606526807583078, 0.932199211045365
0.08000000001339369, 116, 118, 2, 388, 0.8076923076923077, 0.766798418972332, 0.9948717948717949, 0.49572649572649574, 0.8660714285714286, 0.606526807583078, 0.932199211045365
0.08200000001339369, 116, 118, 2, 388, 0.8076923076923077, 0.766798418972332, 0.9948717948717949, 0.49572649572649574, 0.8660714285714286, 0.606526807583078, 0.932199211045365
0.0840000000133937, 116, 118, 2, 388, 0.8076923076923077, 0.766798418972332, 0.9948717948717949, 0.49572649572649574, 0.8660714285714286, 0.606526807583078, 0.932199211045365
0.0860000000133937, 116, 118, 2, 388, 0.8076923076923077, 0.766798418972332, 0.9948717948717949, 0.49572649572649574, 0.8660714285714286, 0.606526807583078, 0.932199211045365
0.0880000000133937, 116, 118, 2, 388, 0.8076923076923077, 0.766798418972332, 0.9948717948717949, 0.49572649572649574, 0.8660714285714286, 0.606526807583078, 0.932199211045365
0.0900000000133937, 116, 118, 2, 388, 0.8076923076923077, 0.766798418972332, 0.9948717948717949, 0.49572649572649574, 0.8660714285714286, 0.606526807583078, 0.932199211045365
0.0920000000133937, 116, 118, 2, 388, 0.8076923076923077, 0.766798418972332, 0.9948717948717949, 0.49572649572649574, 0.8660714285714286, 0.606526807583078, 0.932199211045365
0.0940000000133937, 116, 118, 2, 388, 0.8076923076923077, 0.766798418972332, 0.9948717948717949, 0.49572649572649574, 0.8660714285714286, 0.606526807583078, 0.932199211045365
0.0960000000133937, 116, 118, 2, 388, 0.8076923076923077, 0.766798418972332, 0.9948717948717949, 0.49572649572649574, 0.8660714285714286, 0.606526807583078, 0.932199211045365
0.0980000000133937, 116, 118, 2, 388, 0.8076923076923077, 0.766798418972332, 0.9948717948717949, 0.49572649572649574, 0.8660714285714286, 0.606526807583078, 0.932199211045365
0.10000000001339371, 116, 118, 2, 388, 0.8076923076923077, 0.766798418972332, 0.9948717948717949, 0.49572649572649574, 0.8660714285714286, 0.606526807583078, 0.932199211045365
0.10200000001339371, 116, 118, 2, 388, 0.8076923076923077, 0.766798418972332, 0.9948717948717949, 0.49572649572649574, 0.8660714285714286, 0.606526807583078, 0.932199211045365
0.10400000001339371, 116, 118, 2, 388, 0.8076923076923077, 0.766798418972332, 0.9948717948717949, 0.49572649572649574, 0.8660714285714286, 0.606526807583078, 0.932199211045365
0.10600000001339371, 116, 118, 2, 388, 0.8076923076923077, 0.766798418972332, 0.9948717948717949, 0.49572649572649574, 0.8660714285714286, 0.606526807583078, 0.932199211045365
0.10800000001339372, 116, 118, 2, 388, 0.8076923076923077, 0.766798418972332, 0.9948717948717949, 0.49572649572649574, 0.8660714285714286, 0.606526807583078, 0.932199211045365
0.11000000001339372, 116, 118, 2, 388, 0.8076923076923077, 0.766798418972332, 0.9948717948717949, 0.49572649572649574, 0.8660714285714286, 0.606526807583078, 0.932199211045365
0.11200000001339372, 117, 117, 2, 388, 0.8092948717948718, 0.7683168316831683, 0.9948717948717949, 0.5, 0.8670391061452514, 0.609836991746323, 0.932199211045365
0.11400000001339372, 117, 117, 2, 388, 0.8092948717948718, 0.7683168316831683, 0.9948717948717949, 0.5, 0.8670391061452514, 0.609836991746323, 0.932199211045365
0.11600000001339372, 117, 117, 2, 388, 0.8092948717948718, 0.7683168316831683, 0.9948717948717949, 0.5, 0.8670391061452514, 0.609836991746323, 0.932199211045365
0.11800000001339372, 117, 117, 2, 388, 0.8092948717948718, 0.7683168316831683, 0.9948717948717949, 0.5, 0.8670391061452514, 0.609836991746323, 0.932199211045365
0.12000000001339373, 117, 117, 2, 388, 0.8092948717948718, 0.7683168316831683, 0.9948717948717949, 0.5, 0.8670391061452514, 0.609836991746323, 0.932199211045365
0.12200000001339373, 118, 116, 2, 388, 0.8108974358974359, 0.7698412698412699, 0.9948717948717949, 0.5042735042735043, 0.8680089485458613, 0.6131423673260797, 0.932199211045365
0.12400000001339373, 118, 116, 2, 388, 0.8108974358974359, 0.7698412698412699, 0.9948717948717949, 0.5042735042735043, 0.8680089485458613, 0.6131423673260797, 0.932199211045365
0.12600000001339373, 119, 115, 2, 388, 0.8125, 0.7713717693836978, 0.9948717948717949, 0.5085470085470085, 0.8689809630459127, 0.6164430883519182, 0.932199211045365
0.12800000001339373, 119, 115, 2, 388, 0.8125, 0.7713717693836978, 0.9948717948717949, 0.5085470085470085, 0.8689809630459127, 0.6164430883519182, 0.932199211045365
0.13000000001339374, 119, 115, 2, 388, 0.8125, 0.7713717693836978, 0.9948717948717949, 0.5085470085470085, 0.8689809630459127, 0.6164430883519182, 0.932199211045365
0.13200000001339374, 119, 115, 2, 388, 0.8125, 0.7713717693836978, 0.9948717948717949, 0.5085470085470085, 0.8689809630459127, 0.6164430883519182, 0.932199211045365
0.13400000001339374, 119, 115, 2, 388, 0.8125, 0.7713717693836978, 0.9948717948717949, 0.5085470085470085, 0.8689809630459127, 0.6164430883519182, 0.932199211045365
0.13600000001339374, 120, 114, 2, 388, 0.8141025641025641, 0.7729083665338645, 0.9948717948717949, 0.5128205128205128, 0.8699551569506726, 0.6197393060989453, 0.932199211045365
0.13800000001339374, 120, 114, 2, 388, 0.8141025641025641, 0.7729083665338645, 0.9948717948717949, 0.5128205128205128, 0.8699551569506726, 0.6197393060989453, 0.932199211045365
0.14000000001339374, 122, 112, 2, 388, 0.8173076923076923, 0.776, 0.9948717948717949, 0.5213675213675214, 0.8719101123595505, 0.6263188236171768, 0.932199211045365
0.14200000001339375, 122, 112, 2, 388, 0.8173076923076923, 0.776, 0.9948717948717949, 0.5213675213675214, 0.8719101123595505, 0.6263188236171768, 0.932199211045365
0.14400000001339375, 122, 112, 2, 388, 0.8173076923076923, 0.776, 0.9948717948717949, 0.5213675213675214, 0.8719101123595505, 0.6263188236171768, 0.932199211045365
0.14600000001339375, 122, 112, 2, 388, 0.8173076923076923, 0.776, 0.9948717948717949, 0.5213675213675214, 0.8719101123595505, 0.6263188236171768, 0.932199211045365
0.14800000001339375, 124, 110, 2, 388, 0.8205128205128205, 0.7791164658634538, 0.9948717948717949, 0.5299145299145299, 0.8738738738738738, 0.632882078303468, 0.932199211045365
0.15000000001339375, 124, 110, 2, 388, 0.8205128205128205, 0.7791164658634538, 0.9948717948717949, 0.5299145299145299, 0.8738738738738738, 0.632882078303468, 0.932199211045365
0.15200000001339375, 124, 110, 2, 388, 0.8205128205128205, 0.7791164658634538, 0.9948717948717949, 0.5299145299145299, 0.8738738738738738, 0.632882078303468, 0.932199211045365
0.15400000001339376, 124, 110, 2, 388, 0.8205128205128205, 0.7791164658634538, 0.9948717948717949, 0.5299145299145299, 0.8738738738738738, 0.632882078303468, 0.932199211045365
0.15600000001339376, 124, 110, 2, 388, 0.8205128205128205, 0.7791164658634538, 0.9948717948717949, 0.5299145299145299, 0.8738738738738738, 0.632882078303468, 0.932199211045365
0.15800000001339376, 124, 110, 2, 388, 0.8205128205128205, 0.7791164658634538, 0.9948717948717949, 0.5299145299145299, 0.8738738738738738, 0.632882078303468, 0.932199211045365
0.16000000001339376, 124, 110, 2, 388, 0.8205128205128205, 0.7791164658634538, 0.9948717948717949, 0.5299145299145299, 0.8738738738738738, 0.632882078303468, 0.932199211045365
0.16200000001339376, 124, 110, 2, 388, 0.8205128205128205, 0.7791164658634538, 0.9948717948717949, 0.5299145299145299, 0.8738738738738738, 0.632882078303468, 0.932199211045365
0.16400000001339377, 125, 109, 2, 388, 0.8221153846153846, 0.7806841046277666, 0.9948717948717949, 0.5341880341880342, 0.874859075535513, 0.6361579584448788, 0.932199211045365
0.16600000001339377, 125, 109, 2, 388, 0.8221153846153846, 0.7806841046277666, 0.9948717948717949, 0.5341880341880342, 0.874859075535513, 0.6361579584448788, 0.932199211045365
0.16800000001339377, 126, 108, 2, 388, 0.8237179487179487, 0.782258064516129, 0.9948717948717949, 0.5384615384615384, 0.8758465011286681, 0.6394301898893542, 0.932199211045365
0.17000000001339377, 126, 108, 2, 388, 0.8237179487179487, 0.782258064516129, 0.9948717948717949, 0.5384615384615384, 0.8758465011286681, 0.6394301898893542, 0.932199211045365
0.17200000001339377, 126, 108, 2, 388, 0.8237179487179487, 0.782258064516129, 0.9948717948717949, 0.5384615384615384, 0.8758465011286681, 0.6394301898893542, 0.932199211045365
0.17400000001339377, 127, 107, 2, 388, 0.8253205128205128, 0.7838383838383839, 0.9948717948717949, 0.5427350427350427, 0.8768361581920904, 0.6426989069540024, 0.932199211045365
0.17600000001339378, 127, 107, 2, 388, 0.8253205128205128, 0.7838383838383839, 0.9948717948717949, 0.5427350427350427, 0.8768361581920904, 0.6426989069540024, 0.932199211045365
0.17800000001339378, 128, 106, 2, 388, 0.8269230769230769, 0.7854251012145749, 0.9948717948717949, 0.5470085470085471, 0.8778280542986425, 0.645964241830183, 0.932199211045365
0.18000000001339378, 128, 106, 2, 388, 0.8269230769230769, 0.7854251012145749, 0.9948717948717949, 0.5470085470085471, 0.8778280542986425, 0.645964241830183, 0.932199211045365
0.18200000001339378, 128, 106, 2, 388, 0.8269230769230769, 0.7854251012145749, 0.9948717948717949, 0.5470085470085471, 0.8778280542986425, 0.645964241830183, 0.932199211045365
0.18400000001339378, 128, 106, 2, 388, 0.8269230769230769, 0.7854251012145749, 0.9948717948717949, 0.5470085470085471, 0.8778280542986425, 0.645964241830183, 0.932199211045365
0.18600000001339378, 129, 105, 2, 388, 0.8285256410256411, 0.7870182555780934, 0.9948717948717949, 0.5512820512820513, 0.8788221970554927, 0.6492263246499089, 0.932199211045365
0.1880000000133938, 129, 105, 2, 388, 0.8285256410256411, 0.7870182555780934, 0.9948717948717949, 0.5512820512820513, 0.8788221970554927, 0.6492263246499089, 0.932199211045365
0.1900000000133938, 129, 105, 2, 388, 0.8285256410256411, 0.7870182555780934, 0.9948717948717949, 0.5512820512820513, 0.8788221970554927, 0.6492263246499089, 0.932199211045365
0.1920000000133938, 129, 105, 2, 388, 0.8285256410256411, 0.7870182555780934, 0.9948717948717949, 0.5512820512820513, 0.8788221970554927, 0.6492263246499089, 0.932199211045365
0.1940000000133938, 129, 105, 2, 388, 0.8285256410256411, 0.7870182555780934, 0.9948717948717949, 0.5512820512820513, 0.8788221970554927, 0.6492263246499089, 0.932199211045365
0.1960000000133938, 129, 105, 2, 388, 0.8285256410256411, 0.7870182555780934, 0.9948717948717949, 0.5512820512820513, 0.8788221970554927, 0.6492263246499089, 0.932199211045365
0.1980000000133938, 129, 105, 2, 388, 0.8285256410256411, 0.7870182555780934, 0.9948717948717949, 0.5512820512820513, 0.8788221970554927, 0.6492263246499089, 0.932199211045365
0.2000000000133938, 129, 105, 2, 388, 0.8285256410256411, 0.7870182555780934, 0.9948717948717949, 0.5512820512820513, 0.8788221970554927, 0.6492263246499089, 0.932199211045365
0.2020000000133938, 129, 105, 2, 388, 0.8285256410256411, 0.7870182555780934, 0.9948717948717949, 0.5512820512820513, 0.8788221970554927, 0.6492263246499089, 0.932199211045365
0.2040000000133938, 129, 105, 2, 388, 0.8285256410256411, 0.7870182555780934, 0.9948717948717949, 0.5512820512820513, 0.8788221970554927, 0.6492263246499089, 0.932199211045365
0.2060000000133938, 129, 105, 2, 388, 0.8285256410256411, 0.7870182555780934, 0.9948717948717949, 0.5512820512820513, 0.8788221970554927, 0.6492263246499089, 0.932199211045365
0.2080000000133938, 129, 105, 2, 388, 0.8285256410256411, 0.7870182555780934, 0.9948717948717949, 0.5512820512820513, 0.8788221970554927, 0.6492263246499089, 0.932199211045365
0.2100000000133938, 129, 105, 2, 388, 0.8285256410256411, 0.7870182555780934, 0.9948717948717949, 0.5512820512820513, 0.8788221970554927, 0.6492263246499089, 0.932199211045365
0.2120000000133938, 129, 105, 2, 388, 0.8285256410256411, 0.7870182555780934, 0.9948717948717949, 0.5512820512820513, 0.8788221970554927, 0.6492263246499089, 0.932199211045365
0.2140000000133938, 129, 105, 2, 388, 0.8285256410256411, 0.7870182555780934, 0.9948717948717949, 0.5512820512820513, 0.8788221970554927, 0.6492263246499089, 0.932199211045365
0.2160000000133938, 130, 104, 2, 388, 0.8301282051282052, 0.7886178861788617, 0.9948717948717949, 0.5555555555555556, 0.8798185941043084, 0.652485283549936, 0.932199211045365
0.2180000000133938, 131, 103, 2, 388, 0.8317307692307693, 0.790224032586558, 0.9948717948717949, 0.5598290598290598, 0.8808172531214529, 0.6557412447336348, 0.932199211045365
0.22000000001339381, 131, 103, 2, 388, 0.8317307692307693, 0.790224032586558, 0.9948717948717949, 0.5598290598290598, 0.8808172531214529, 0.6557412447336348, 0.932199211045365
0.22200000001339382, 131, 103, 2, 388, 0.8317307692307693, 0.790224032586558, 0.9948717948717949, 0.5598290598290598, 0.8808172531214529, 0.6557412447336348, 0.932199211045365
0.22400000001339382, 131, 103, 2, 388, 0.8317307692307693, 0.790224032586558, 0.9948717948717949, 0.5598290598290598, 0.8808172531214529, 0.6557412447336348, 0.932199211045365
0.22600000001339382, 131, 103, 2, 388, 0.8317307692307693, 0.790224032586558, 0.9948717948717949, 0.5598290598290598, 0.8808172531214529, 0.6557412447336348, 0.932199211045365
0.22800000001339382, 131, 103, 2, 388, 0.8317307692307693, 0.790224032586558, 0.9948717948717949, 0.5598290598290598, 0.8808172531214529, 0.6557412447336348, 0.932199211045365
0.23000000001339382, 131, 103, 2, 388, 0.8317307692307693, 0.790224032586558, 0.9948717948717949, 0.5598290598290598, 0.8808172531214529, 0.6557412447336348, 0.932199211045365
0.23200000001339383, 131, 103, 2, 388, 0.8317307692307693, 0.790224032586558, 0.9948717948717949, 0.5598290598290598, 0.8808172531214529, 0.6557412447336348, 0.932199211045365
0.23400000001339383, 131, 103, 2, 388, 0.8317307692307693, 0.790224032586558, 0.9948717948717949, 0.5598290598290598, 0.8808172531214529, 0.6557412447336348, 0.932199211045365
0.23600000001339383, 131, 103, 2, 388, 0.8317307692307693, 0.790224032586558, 0.9948717948717949, 0.5598290598290598, 0.8808172531214529, 0.6557412447336348, 0.932199211045365
0.23800000001339383, 131, 103, 2, 388, 0.8317307692307693, 0.790224032586558, 0.9948717948717949, 0.5598290598290598, 0.8808172531214529, 0.6557412447336348, 0.932199211045365
0.24000000001339383, 131, 103, 2, 388, 0.8317307692307693, 0.790224032586558, 0.9948717948717949, 0.5598290598290598, 0.8808172531214529, 0.6557412447336348, 0.932199211045365
0.24200000001339383, 131, 103, 2, 388, 0.8317307692307693, 0.790224032586558, 0.9948717948717949, 0.5598290598290598, 0.8808172531214529, 0.6557412447336348, 0.932199211045365
0.24400000001339384, 131, 103, 2, 388, 0.8317307692307693, 0.790224032586558, 0.9948717948717949, 0.5598290598290598, 0.8808172531214529, 0.6557412447336348, 0.932199211045365
0.24600000001339384, 131, 103, 2, 388, 0.8317307692307693, 0.790224032586558, 0.9948717948717949, 0.5598290598290598, 0.8808172531214529, 0.6557412447336348, 0.932199211045365
0.24800000001339384, 132, 102, 2, 388, 0.8333333333333334, 0.7918367346938775, 0.9948717948717949, 0.5641025641025641, 0.8818181818181818, 0.6589943325307476, 0.932199211045365
0.25000000001339384, 132, 102, 2, 388, 0.8333333333333334, 0.7918367346938775, 0.9948717948717949, 0.5641025641025641, 0.8818181818181818, 0.6589943325307476, 0.932199211045365
0.25200000001339384, 132, 102, 2, 388, 0.8333333333333334, 0.7918367346938775, 0.9948717948717949, 0.5641025641025641, 0.8818181818181818, 0.6589943325307476, 0.932199211045365
0.25400000001339385, 132, 102, 2, 388, 0.8333333333333334, 0.7918367346938775, 0.9948717948717949, 0.5641025641025641, 0.8818181818181818, 0.6589943325307476, 0.932199211045365
0.25600000001339385, 132, 102, 2, 388, 0.8333333333333334, 0.7918367346938775, 0.9948717948717949, 0.5641025641025641, 0.8818181818181818, 0.6589943325307476, 0.932199211045365
0.25800000001339385, 132, 102, 2, 388, 0.8333333333333334, 0.7918367346938775, 0.9948717948717949, 0.5641025641025641, 0.8818181818181818, 0.6589943325307476, 0.932199211045365
0.26000000001339385, 132, 102, 2, 388, 0.8333333333333334, 0.7918367346938775, 0.9948717948717949, 0.5641025641025641, 0.8818181818181818, 0.6589943325307476, 0.932199211045365
0.26200000001339385, 132, 102, 2, 388, 0.8333333333333334, 0.7918367346938775, 0.9948717948717949, 0.5641025641025641, 0.8818181818181818, 0.6589943325307476, 0.932199211045365
0.26400000001339385, 132, 102, 2, 388, 0.8333333333333334, 0.7918367346938775, 0.9948717948717949, 0.5641025641025641, 0.8818181818181818, 0.6589943325307476, 0.932199211045365
0.26600000001339386, 132, 102, 2, 388, 0.8333333333333334, 0.7918367346938775, 0.9948717948717949, 0.5641025641025641, 0.8818181818181818, 0.6589943325307476, 0.932199211045365
0.26800000001339386, 132, 102, 2, 388, 0.8333333333333334, 0.7918367346938775, 0.9948717948717949, 0.5641025641025641, 0.8818181818181818, 0.6589943325307476, 0.932199211045365
0.27000000001339386, 132, 102, 2, 388, 0.8333333333333334, 0.7918367346938775, 0.9948717948717949, 0.5641025641025641, 0.8818181818181818, 0.6589943325307476, 0.932199211045365
0.27200000001339386, 133, 101, 2, 388, 0.8349358974358975, 0.7934560327198364, 0.9948717948717949, 0.5683760683760684, 0.8828213879408419, 0.6622446694551171, 0.932199211045365
0.27400000001339386, 133, 101, 2, 388, 0.8349358974358975, 0.7934560327198364, 0.9948717948717949, 0.5683760683760684, 0.8828213879408419, 0.6622446694551171, 0.932199211045365
0.27600000001339386, 133, 101, 2, 388, 0.8349358974358975, 0.7934560327198364, 0.9948717948717949, 0.5683760683760684, 0.8828213879408419, 0.6622446694551171, 0.932199211045365
0.27800000001339387, 135, 99, 2, 388, 0.8381410256410257, 0.7967145790554415, 0.9948717948717949, 0.5769230769230769, 0.8848346636259977, 0.6687375719943851, 0.932199211045365
0.28000000001339387, 135, 99, 2, 388, 0.8381410256410257, 0.7967145790554415, 0.9948717948717949, 0.5769230769230769, 0.8848346636259977, 0.6687375719943851, 0.932199211045365
0.28200000001339387, 135, 99, 2, 388, 0.8381410256410257, 0.7967145790554415, 0.9948717948717949, 0.5769230769230769, 0.8848346636259977, 0.6687375719943851, 0.932199211045365
0.28400000001339387, 135, 99, 2, 388, 0.8381410256410257, 0.7967145790554415, 0.9948717948717949, 0.5769230769230769, 0.8848346636259977, 0.6687375719943851, 0.932199211045365
0.2860000000133939, 135, 99, 2, 388, 0.8381410256410257, 0.7967145790554415, 0.9948717948717949, 0.5769230769230769, 0.8848346636259977, 0.6687375719943851, 0.932199211045365
0.2880000000133939, 135, 99, 2, 388, 0.8381410256410257, 0.7967145790554415, 0.9948717948717949, 0.5769230769230769, 0.8848346636259977, 0.6687375719943851, 0.932199211045365
0.2900000000133939, 135, 99, 2, 388, 0.8381410256410257, 0.7967145790554415, 0.9948717948717949, 0.5769230769230769, 0.8848346636259977, 0.6687375719943851, 0.932199211045365
0.2920000000133939, 135, 99, 2, 388, 0.8381410256410257, 0.7967145790554415, 0.9948717948717949, 0.5769230769230769, 0.8848346636259977, 0.6687375719943851, 0.932199211045365
0.2940000000133939, 135, 99, 2, 388, 0.8381410256410257, 0.7967145790554415, 0.9948717948717949, 0.5769230769230769, 0.8848346636259977, 0.6687375719943851, 0.932199211045365
0.2960000000133939, 136, 98, 2, 388, 0.8397435897435898, 0.7983539094650206, 0.9948717948717949, 0.5811965811965812, 0.8858447488584474, 0.671980374050377, 0.932199211045365
0.2980000000133939, 136, 98, 2, 388, 0.8397435897435898, 0.7983539094650206, 0.9948717948717949, 0.5811965811965812, 0.8858447488584474, 0.671980374050377, 0.932199211045365
0.3000000000133939, 136, 98, 2, 388, 0.8397435897435898, 0.7983539094650206, 0.9948717948717949, 0.5811965811965812, 0.8858447488584474, 0.671980374050377, 0.932199211045365
0.3020000000133939, 136, 98, 2, 388, 0.8397435897435898, 0.7983539094650206, 0.9948717948717949, 0.5811965811965812, 0.8858447488584474, 0.671980374050377, 0.932199211045365
0.3040000000133939, 136, 98, 2, 388, 0.8397435897435898, 0.7983539094650206, 0.9948717948717949, 0.5811965811965812, 0.8858447488584474, 0.671980374050377, 0.932199211045365
0.3060000000133939, 136, 98, 2, 388, 0.8397435897435898, 0.7983539094650206, 0.9948717948717949, 0.5811965811965812, 0.8858447488584474, 0.671980374050377, 0.932199211045365
0.3080000000133939, 136, 98, 2, 388, 0.8397435897435898, 0.7983539094650206, 0.9948717948717949, 0.5811965811965812, 0.8858447488584474, 0.671980374050377, 0.932199211045365
0.3100000000133939, 136, 98, 2, 388, 0.8397435897435898, 0.7983539094650206, 0.9948717948717949, 0.5811965811965812, 0.8858447488584474, 0.671980374050377, 0.932199211045365
0.3120000000133939, 136, 98, 2, 388, 0.8397435897435898, 0.7983539094650206, 0.9948717948717949, 0.5811965811965812, 0.8858447488584474, 0.671980374050377, 0.932199211045365
