num_Interation, epoch, Time_train, Train_Peak_RAM, Time_predict, Peak_Time_prediction, thres, tn, fp, fn, tp, acc, pre, Recall, spec, F1score, mcc, auc
1, 10, 24.70668230000001, 257.24433, 11.838981199999978, 257.24433, 0.35606531202793124, 111, 0, 52, 0, 0.6809815950920245, nan, 0.0, 1.0, 0.0, nan, 0.5058905058905059
1, 10, 24.70668230000001, 257.24433, 11.838981199999978, 257.24433, 0.35822321772575383, 111, 0, 52, 0, 0.6809815950920245, nan, 0.0, 1.0, 0.0, nan, 0.5058905058905059
1, 10, 24.70668230000001, 257.24433, 11.838981199999978, 257.24433, 0.3603811234235764, 111, 0, 52, 0, 0.6809815950920245, nan, 0.0, 1.0, 0.0, nan, 0.5058905058905059
1, 10, 24.70668230000001, 257.24433, 11.838981199999978, 257.24433, 0.362539029121399, 111, 0, 52, 0, 0.6809815950920245, nan, 0.0, 1.0, 0.0, nan, 0.5058905058905059
1, 10, 24.70668230000001, 257.24433, 11.838981199999978, 257.24433, 0.3646969348192216, 111, 0, 52, 0, 0.6809815950920245, nan, 0.0, 1.0, 0.0, nan, 0.5058905058905059
1, 10, 24.70668230000001, 257.24433, 11.838981199999978, 257.24433, 0.3668548405170442, 111, 0, 52, 0, 0.6809815950920245, nan, 0.0, 1.0, 0.0, nan, 0.5058905058905059
1, 10, 24.70668230000001, 257.24433, 11.838981199999978, 257.24433, 0.3690127462148668, 111, 0, 52, 0, 0.6809815950920245, nan, 0.0, 1.0, 0.0, nan, 0.5058905058905059
1, 10, 24.70668230000001, 257.24433, 11.838981199999978, 257.24433, 0.3711706519126894, 111, 0, 52, 0, 0.6809815950920245, nan, 0.0, 1.0, 0.0, nan, 0.5058905058905059
1, 10, 24.70668230000001, 257.24433, 11.838981199999978, 257.24433, 0.373328557610512, 111, 0, 52, 0, 0.6809815950920245, nan, 0.0, 1.0, 0.0, nan, 0.5058905058905059
1, 10, 24.70668230000001, 257.24433, 11.838981199999978, 257.24433, 0.3754864633083346, 111, 0, 52, 0, 0.6809815950920245, nan, 0.0, 1.0, 0.0, nan, 0.5058905058905059
1, 10, 24.70668230000001, 257.24433, 11.838981199999978, 257.24433, 0.37764436900615717, 111, 0, 52, 0, 0.6809815950920245, nan, 0.0, 1.0, 0.0, nan, 0.5058905058905059
1, 10, 24.70668230000001, 257.24433, 11.838981199999978, 257.24433, 0.37980227470397976, 111, 0, 52, 0, 0.6809815950920245, nan, 0.0, 1.0, 0.0, nan, 0.5058905058905059
1, 10, 24.70668230000001, 257.24433, 11.838981199999978, 257.24433, 0.38196018040180235, 111, 0, 52, 0, 0.6809815950920245, nan, 0.0, 1.0, 0.0, nan, 0.5058905058905059
1, 10, 24.70668230000001, 257.24433, 11.838981199999978, 257.24433, 0.38411808609962494, 111, 0, 52, 0, 0.6809815950920245, nan, 0.0, 1.0, 0.0, nan, 0.5058905058905059
1, 10, 24.70668230000001, 257.24433, 11.838981199999978, 257.24433, 0.38627599179744754, 111, 0, 52, 0, 0.6809815950920245, nan, 0.0, 1.0, 0.0, nan, 0.5058905058905059
1, 10, 24.70668230000001, 257.24433, 11.838981199999978, 257.24433, 0.38843389749527013, 111, 0, 52, 0, 0.6809815950920245, nan, 0.0, 1.0, 0.0, nan, 0.5058905058905059
1, 10, 24.70668230000001, 257.24433, 11.838981199999978, 257.24433, 0.3905918031930927, 111, 0, 52, 0, 0.6809815950920245, nan, 0.0, 1.0, 0.0, nan, 0.5058905058905059
1, 10, 24.70668230000001, 257.24433, 11.838981199999978, 257.24433, 0.3927497088909153, 111, 0, 52, 0, 0.6809815950920245, nan, 0.0, 1.0, 0.0, nan, 0.5058905058905059
1, 10, 24.70668230000001, 257.24433, 11.838981199999978, 257.24433, 0.3949076145887379, 111, 0, 52, 0, 0.6809815950920245, nan, 0.0, 1.0, 0.0, nan, 0.5058905058905059
1, 10, 24.70668230000001, 257.24433, 11.838981199999978, 257.24433, 0.3970655202865605, 111, 0, 52, 0, 0.6809815950920245, nan, 0.0, 1.0, 0.0, nan, 0.5058905058905059
1, 10, 24.70668230000001, 257.24433, 11.838981199999978, 257.24433, 0.3992234259843831, 111, 0, 52, 0, 0.6809815950920245, nan, 0.0, 1.0, 0.0, nan, 0.5058905058905059
1, 10, 24.70668230000001, 257.24433, 11.838981199999978, 257.24433, 0.4013813316822057, 111, 0, 52, 0, 0.6809815950920245, nan, 0.0, 1.0, 0.0, nan, 0.5058905058905059
1, 10, 24.70668230000001, 257.24433, 11.838981199999978, 257.24433, 0.4035392373800283, 111, 0, 52, 0, 0.6809815950920245, nan, 0.0, 1.0, 0.0, nan, 0.5058905058905059
1, 10, 24.70668230000001, 257.24433, 11.838981199999978, 257.24433, 0.4056971430778509, 111, 0, 52, 0, 0.6809815950920245, nan, 0.0, 1.0, 0.0, nan, 0.5058905058905059
1, 10, 24.70668230000001, 257.24433, 11.838981199999978, 257.24433, 0.40785504877567347, 111, 0, 52, 0, 0.6809815950920245, nan, 0.0, 1.0, 0.0, nan, 0.5058905058905059
1, 10, 24.70668230000001, 257.24433, 11.838981199999978, 257.24433, 0.41001295447349606, 111, 0, 52, 0, 0.6809815950920245, nan, 0.0, 1.0, 0.0, nan, 0.5058905058905059
1, 10, 24.70668230000001, 257.24433, 11.838981199999978, 257.24433, 0.41217086017131865, 111, 0, 52, 0, 0.6809815950920245, nan, 0.0, 1.0, 0.0, nan, 0.5058905058905059
1, 10, 24.70668230000001, 257.24433, 11.838981199999978, 257.24433, 0.41432876586914125, 111, 0, 52, 0, 0.6809815950920245, nan, 0.0, 1.0, 0.0, nan, 0.5058905058905059
1, 10, 24.70668230000001, 257.24433, 11.838981199999978, 257.24433, 0.41648667156696384, 111, 0, 52, 0, 0.6809815950920245, nan, 0.0, 1.0, 0.0, nan, 0.5058905058905059
1, 10, 24.70668230000001, 257.24433, 11.838981199999978, 257.24433, 0.41864457726478643, 111, 0, 52, 0, 0.6809815950920245, nan, 0.0, 1.0, 0.0, nan, 0.5058905058905059
1, 10, 24.70668230000001, 257.24433, 11.838981199999978, 257.24433, 0.420802482962609, 111, 0, 52, 0, 0.6809815950920245, nan, 0.0, 1.0, 0.0, nan, 0.5058905058905059
1, 10, 24.70668230000001, 257.24433, 11.838981199999978, 257.24433, 0.4229603886604316, 111, 0, 52, 0, 0.6809815950920245, nan, 0.0, 1.0, 0.0, nan, 0.5058905058905059
1, 10, 24.70668230000001, 257.24433, 11.838981199999978, 257.24433, 0.4251182943582542, 111, 0, 52, 0, 0.6809815950920245, nan, 0.0, 1.0, 0.0, nan, 0.5058905058905059
1, 10, 24.70668230000001, 257.24433, 11.838981199999978, 257.24433, 0.4272762000560768, 111, 0, 52, 0, 0.6809815950920245, nan, 0.0, 1.0, 0.0, nan, 0.5058905058905059
1, 10, 24.70668230000001, 257.24433, 11.838981199999978, 257.24433, 0.4294341057538994, 111, 0, 52, 0, 0.6809815950920245, nan, 0.0, 1.0, 0.0, nan, 0.5058905058905059
1, 10, 24.70668230000001, 257.24433, 11.838981199999978, 257.24433, 0.431592011451722, 111, 0, 52, 0, 0.6809815950920245, nan, 0.0, 1.0, 0.0, nan, 0.5058905058905059
1, 10, 24.70668230000001, 257.24433, 11.838981199999978, 257.24433, 0.4337499171495446, 111, 0, 52, 0, 0.6809815950920245, nan, 0.0, 1.0, 0.0, nan, 0.5058905058905059
1, 10, 24.70668230000001, 257.24433, 11.838981199999978, 257.24433, 0.4359078228473672, 111, 0, 52, 0, 0.6809815950920245, nan, 0.0, 1.0, 0.0, nan, 0.5058905058905059
1, 10, 24.70668230000001, 257.24433, 11.838981199999978, 257.24433, 0.43806572854518977, 111, 0, 52, 0, 0.6809815950920245, nan, 0.0, 1.0, 0.0, nan, 0.5058905058905059
