num_Interation, epoch, Time_train, Train_Peak_RAM, Time_predict, Peak_Time_prediction, thres, tn, fp, fn, tp, acc, pre, Recall, spec, F1score, mcc, auc
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.14567697632312782, 11, 37, 0, 33, 0.5432098765432098, 0.4714285714285714, 1.0, 0.22916666666666666, 0.6407766990291263, 0.3286878675669582, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.14767697632312782, 11, 37, 0, 33, 0.5432098765432098, 0.4714285714285714, 1.0, 0.22916666666666666, 0.6407766990291263, 0.3286878675669582, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.14967697632312782, 11, 37, 0, 33, 0.5432098765432098, 0.4714285714285714, 1.0, 0.22916666666666666, 0.6407766990291263, 0.3286878675669582, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.15167697632312782, 11, 37, 0, 33, 0.5432098765432098, 0.4714285714285714, 1.0, 0.22916666666666666, 0.6407766990291263, 0.3286878675669582, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.15367697632312782, 12, 36, 0, 33, 0.5555555555555556, 0.4782608695652174, 1.0, 0.25, 0.6470588235294118, 0.3457820374040623, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.15567697632312782, 12, 36, 0, 33, 0.5555555555555556, 0.4782608695652174, 1.0, 0.25, 0.6470588235294118, 0.3457820374040623, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.15767697632312783, 12, 36, 0, 33, 0.5555555555555556, 0.4782608695652174, 1.0, 0.25, 0.6470588235294118, 0.3457820374040623, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.15967697632312783, 12, 36, 0, 33, 0.5555555555555556, 0.4782608695652174, 1.0, 0.25, 0.6470588235294118, 0.3457820374040623, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.16167697632312783, 13, 35, 1, 32, 0.5555555555555556, 0.47761194029850745, 0.9696969696969697, 0.2708333333333333, 0.64, 0.312569046452388, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.16367697632312783, 14, 34, 1, 32, 0.5679012345679012, 0.48484848484848486, 0.9696969696969697, 0.2916666666666667, 0.6464646464646465, 0.33060175538123965, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.16567697632312783, 15, 33, 1, 32, 0.5802469135802469, 0.49230769230769234, 0.9696969696969697, 0.3125, 0.6530612244897959, 0.34826775377815034, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.16767697632312784, 15, 33, 1, 32, 0.5802469135802469, 0.49230769230769234, 0.9696969696969697, 0.3125, 0.6530612244897959, 0.34826775377815034, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.16967697632312784, 15, 33, 1, 32, 0.5802469135802469, 0.49230769230769234, 0.9696969696969697, 0.3125, 0.6530612244897959, 0.34826775377815034, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.17167697632312784, 15, 33, 1, 32, 0.5802469135802469, 0.49230769230769234, 0.9696969696969697, 0.3125, 0.6530612244897959, 0.34826775377815034, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.17367697632312784, 15, 33, 2, 31, 0.5679012345679012, 0.484375, 0.9393939393939394, 0.3125, 0.6391752577319587, 0.3039351012778387, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.17567697632312784, 15, 33, 2, 31, 0.5679012345679012, 0.484375, 0.9393939393939394, 0.3125, 0.6391752577319587, 0.3039351012778387, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.17767697632312784, 16, 32, 2, 31, 0.5802469135802469, 0.49206349206349204, 0.9393939393939394, 0.3333333333333333, 0.6458333333333334, 0.3223291856101521, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.17967697632312785, 17, 31, 2, 31, 0.5925925925925926, 0.5, 0.9393939393939394, 0.3541666666666667, 0.6526315789473685, 0.3404103209405831, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.18167697632312785, 18, 30, 2, 31, 0.6049382716049383, 0.5081967213114754, 0.9393939393939394, 0.375, 0.6595744680851063, 0.35823815439007156, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.18367697632312785, 19, 29, 2, 31, 0.6172839506172839, 0.5166666666666667, 0.9393939393939394, 0.3958333333333333, 0.6666666666666666, 0.3758648036852489, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.18567697632312785, 19, 29, 2, 31, 0.6172839506172839, 0.5166666666666667, 0.9393939393939394, 0.3958333333333333, 0.6666666666666666, 0.3758648036852489, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.18767697632312785, 20, 28, 2, 31, 0.6296296296296297, 0.5254237288135594, 0.9393939393939394, 0.4166666666666667, 0.6739130434782609, 0.39333642764746546, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.18967697632312785, 22, 26, 2, 31, 0.654320987654321, 0.543859649122807, 0.9393939393939394, 0.4583333333333333, 0.6888888888888889, 0.4279764895389537, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.19167697632312786, 23, 25, 2, 31, 0.6666666666666666, 0.5535714285714286, 0.9393939393939394, 0.4791666666666667, 0.6966292134831461, 0.4452171876240226, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.19367697632312786, 23, 25, 2, 31, 0.6666666666666666, 0.5535714285714286, 0.9393939393939394, 0.4791666666666667, 0.6966292134831461, 0.4452171876240226, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.19567697632312786, 23, 25, 2, 31, 0.6666666666666666, 0.5535714285714286, 0.9393939393939394, 0.4791666666666667, 0.6966292134831461, 0.4452171876240226, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.19767697632312786, 23, 25, 2, 31, 0.6666666666666666, 0.5535714285714286, 0.9393939393939394, 0.4791666666666667, 0.6966292134831461, 0.4452171876240226, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.19967697632312786, 23, 25, 2, 31, 0.6666666666666666, 0.5535714285714286, 0.9393939393939394, 0.4791666666666667, 0.6966292134831461, 0.4452171876240226, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.20167697632312787, 23, 25, 2, 31, 0.6666666666666666, 0.5535714285714286, 0.9393939393939394, 0.4791666666666667, 0.6966292134831461, 0.4452171876240226, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.20367697632312787, 23, 25, 2, 31, 0.6666666666666666, 0.5535714285714286, 0.9393939393939394, 0.4791666666666667, 0.6966292134831461, 0.4452171876240226, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.20567697632312787, 23, 25, 2, 31, 0.6666666666666666, 0.5535714285714286, 0.9393939393939394, 0.4791666666666667, 0.6966292134831461, 0.4452171876240226, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.20767697632312787, 23, 25, 2, 31, 0.6666666666666666, 0.5535714285714286, 0.9393939393939394, 0.4791666666666667, 0.6966292134831461, 0.4452171876240226, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.20967697632312787, 23, 25, 2, 31, 0.6666666666666666, 0.5535714285714286, 0.9393939393939394, 0.4791666666666667, 0.6966292134831461, 0.4452171876240226, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.21167697632312787, 23, 25, 3, 30, 0.654320987654321, 0.5454545454545454, 0.9090909090909091, 0.4791666666666667, 0.6818181818181818, 0.40862930444986584, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.21367697632312788, 23, 25, 4, 29, 0.6419753086419753, 0.5370370370370371, 0.8787878787878788, 0.4791666666666667, 0.6666666666666666, 0.3731012536223183, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.21567697632312788, 25, 23, 4, 29, 0.6666666666666666, 0.5576923076923077, 0.8787878787878788, 0.5208333333333334, 0.6823529411764706, 0.40956746550665285, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.21767697632312788, 25, 23, 4, 29, 0.6666666666666666, 0.5576923076923077, 0.8787878787878788, 0.5208333333333334, 0.6823529411764706, 0.40956746550665285, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.21967697632312788, 25, 23, 4, 29, 0.6666666666666666, 0.5576923076923077, 0.8787878787878788, 0.5208333333333334, 0.6823529411764706, 0.40956746550665285, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.22167697632312788, 25, 23, 4, 29, 0.6666666666666666, 0.5576923076923077, 0.8787878787878788, 0.5208333333333334, 0.6823529411764706, 0.40956746550665285, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.22367697632312789, 27, 21, 4, 29, 0.691358024691358, 0.58, 0.8787878787878788, 0.5625, 0.6987951807228916, 0.4461015559718092, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.2256769763231279, 27, 21, 4, 29, 0.691358024691358, 0.58, 0.8787878787878788, 0.5625, 0.6987951807228916, 0.4461015559718092, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.2276769763231279, 27, 21, 4, 29, 0.691358024691358, 0.58, 0.8787878787878788, 0.5625, 0.6987951807228916, 0.4461015559718092, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.2296769763231279, 27, 21, 4, 29, 0.691358024691358, 0.58, 0.8787878787878788, 0.5625, 0.6987951807228916, 0.4461015559718092, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.2316769763231279, 27, 21, 4, 29, 0.691358024691358, 0.58, 0.8787878787878788, 0.5625, 0.6987951807228916, 0.4461015559718092, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.2336769763231279, 28, 20, 4, 29, 0.7037037037037037, 0.5918367346938775, 0.8787878787878788, 0.5833333333333334, 0.7073170731707317, 0.46447298920329416, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.2356769763231279, 28, 20, 4, 29, 0.7037037037037037, 0.5918367346938775, 0.8787878787878788, 0.5833333333333334, 0.7073170731707317, 0.46447298920329416, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.2376769763231279, 28, 20, 4, 29, 0.7037037037037037, 0.5918367346938775, 0.8787878787878788, 0.5833333333333334, 0.7073170731707317, 0.46447298920329416, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.2396769763231279, 28, 20, 4, 29, 0.7037037037037037, 0.5918367346938775, 0.8787878787878788, 0.5833333333333334, 0.7073170731707317, 0.46447298920329416, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.2416769763231279, 29, 19, 4, 29, 0.7160493827160493, 0.6041666666666666, 0.8787878787878788, 0.6041666666666666, 0.7160493827160493, 0.48295454545454547, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.2436769763231279, 29, 19, 4, 29, 0.7160493827160493, 0.6041666666666666, 0.8787878787878788, 0.6041666666666666, 0.7160493827160493, 0.48295454545454547, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.2456769763231279, 29, 19, 4, 29, 0.7160493827160493, 0.6041666666666666, 0.8787878787878788, 0.6041666666666666, 0.7160493827160493, 0.48295454545454547, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.2476769763231279, 29, 19, 4, 29, 0.7160493827160493, 0.6041666666666666, 0.8787878787878788, 0.6041666666666666, 0.7160493827160493, 0.48295454545454547, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.2496769763231279, 30, 18, 4, 29, 0.7283950617283951, 0.6170212765957447, 0.8787878787878788, 0.625, 0.725, 0.5015761935068496, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.2516769763231279, 30, 18, 4, 29, 0.7283950617283951, 0.6170212765957447, 0.8787878787878788, 0.625, 0.725, 0.5015761935068496, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.2536769763231279, 30, 18, 4, 29, 0.7283950617283951, 0.6170212765957447, 0.8787878787878788, 0.625, 0.725, 0.5015761935068496, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.2556769763231279, 30, 18, 4, 29, 0.7283950617283951, 0.6170212765957447, 0.8787878787878788, 0.625, 0.725, 0.5015761935068496, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.2576769763231279, 30, 18, 4, 29, 0.7283950617283951, 0.6170212765957447, 0.8787878787878788, 0.625, 0.725, 0.5015761935068496, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.2596769763231279, 31, 17, 4, 29, 0.7407407407407407, 0.6304347826086957, 0.8787878787878788, 0.6458333333333334, 0.7341772151898734, 0.520367898566809, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.2616769763231279, 31, 17, 4, 29, 0.7407407407407407, 0.6304347826086957, 0.8787878787878788, 0.6458333333333334, 0.7341772151898734, 0.520367898566809, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.2636769763231279, 31, 17, 4, 29, 0.7407407407407407, 0.6304347826086957, 0.8787878787878788, 0.6458333333333334, 0.7341772151898734, 0.520367898566809, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.2656769763231279, 31, 17, 5, 28, 0.7283950617283951, 0.6222222222222222, 0.8484848484848485, 0.6458333333333334, 0.717948717948718, 0.48879490028585054, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.2676769763231279, 31, 17, 5, 28, 0.7283950617283951, 0.6222222222222222, 0.8484848484848485, 0.6458333333333334, 0.717948717948718, 0.48879490028585054, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.2696769763231279, 31, 17, 5, 28, 0.7283950617283951, 0.6222222222222222, 0.8484848484848485, 0.6458333333333334, 0.717948717948718, 0.48879490028585054, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.27167697632312793, 31, 17, 5, 28, 0.7283950617283951, 0.6222222222222222, 0.8484848484848485, 0.6458333333333334, 0.717948717948718, 0.48879490028585054, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.27367697632312793, 31, 17, 5, 28, 0.7283950617283951, 0.6222222222222222, 0.8484848484848485, 0.6458333333333334, 0.717948717948718, 0.48879490028585054, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.27567697632312793, 31, 17, 5, 28, 0.7283950617283951, 0.6222222222222222, 0.8484848484848485, 0.6458333333333334, 0.717948717948718, 0.48879490028585054, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.27767697632312793, 31, 17, 5, 28, 0.7283950617283951, 0.6222222222222222, 0.8484848484848485, 0.6458333333333334, 0.717948717948718, 0.48879490028585054, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.27967697632312793, 31, 17, 5, 28, 0.7283950617283951, 0.6222222222222222, 0.8484848484848485, 0.6458333333333334, 0.717948717948718, 0.48879490028585054, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.28167697632312794, 31, 17, 6, 27, 0.7160493827160493, 0.6136363636363636, 0.8181818181818182, 0.6458333333333334, 0.7012987012987013, 0.457701726020597, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.28367697632312794, 31, 17, 6, 27, 0.7160493827160493, 0.6136363636363636, 0.8181818181818182, 0.6458333333333334, 0.7012987012987013, 0.457701726020597, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.28567697632312794, 31, 17, 6, 27, 0.7160493827160493, 0.6136363636363636, 0.8181818181818182, 0.6458333333333334, 0.7012987012987013, 0.457701726020597, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.28767697632312794, 31, 17, 6, 27, 0.7160493827160493, 0.6136363636363636, 0.8181818181818182, 0.6458333333333334, 0.7012987012987013, 0.457701726020597, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.28967697632312794, 31, 17, 6, 27, 0.7160493827160493, 0.6136363636363636, 0.8181818181818182, 0.6458333333333334, 0.7012987012987013, 0.457701726020597, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.29167697632312795, 31, 17, 6, 27, 0.7160493827160493, 0.6136363636363636, 0.8181818181818182, 0.6458333333333334, 0.7012987012987013, 0.457701726020597, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.29367697632312795, 31, 17, 6, 27, 0.7160493827160493, 0.6136363636363636, 0.8181818181818182, 0.6458333333333334, 0.7012987012987013, 0.457701726020597, 0.8813131313131313
2, 10, 5.4365604, 13.252617, 0.17117999999999967, 21.21918, 0.29567697632312795, 31, 17, 6, 27, 0.7160493827160493, 0.6136363636363636, 0.8181818181818182, 0.6458333333333334, 0.7012987012987013, 0.457701726020597, 0.8813131313131313
